ISO3,Year,Month,Total,Domestic,International,Total_OS,Passengers,Date,Region,Holiday_Count,Holiday_Names,Holiday_Season,Quarter,Month_Name,Hemisphere,Rail_Infrastructure,Climate_Policy_Index,CO2_Emissions_Tonnes,Is_Holiday_Month
BIH,2016,10,,,,98.963,98.963,2016-10-01,Other,1.0,Halloween,Regular,Q4,October,Northern,,,50.54238336,False
BIH,2016,11,,,,70.969,70.969,2016-11-01,Other,3.0,"All Saints' Day, Dayton Peace Agreement Day, Statehood Day",Regular,Q4,November,Northern,,,36.24528768,False
BIH,2016,12,,,,71.25,71.25,2016-12-01,Other,1.0,New Year's Eve,Winter_Holidays,Q4,December,Northern,,,36.3888,True
BIH,2017,1,,,,69.921,69.921,2017-01-01,Other,4.0,"Day of the Republika Srpska, New Year's Day, New Year's Day observed",Winter_Holidays,Q1,January,Northern,,,35.71005312,True
BIH,2017,2,,,,64.227,64.227,2017-02-01,Other,1.0,Valentine's Day,Regular,Q1,February,Northern,,,32.80201344,False
BIH,2017,3,,,,86.497,86.497,2017-03-01,Other,2.0,"Mothers' Day, Independence Day",Spring_Holidays,Q1,March,Northern,,,44.17574784,False
BIH,2017,4,,,,130.559,130.559,2017-04-01,Other,2.0,"Holy Saturday, Orthodox Holy Saturday",Spring_Holidays,Q2,April,Northern,,,66.67909248000001,True
BIH,2017,5,,,,131.838,131.838,2017-05-01,Other,3.0,"Labor Day, Labor Day (Day 2), Victory Day",Regular,Q2,May,Northern,,,67.33230336,True
BIH,2017,6,,,,127.832,127.832,2017-06-01,Other,1.0,Fathers' Day,Regular,Q2,June,Northern,,,65.28635904000001,False
BIH,2017,7,,,,203.198,203.198,2017-07-01,Other,0.0,None,Regular,Q3,July,Northern,,,103.77728255999999,False
BIH,2017,8,,,,207.737,207.737,2017-08-01,Other,0.0,None,Regular,Q3,August,Northern,,,106.09544064,False
BIH,2017,9,,,,153.739,153.739,2017-09-01,Other,0.0,None,Regular,Q3,September,Northern,,,78.51758207999998,False
BIH,2017,10,,,,132.325,132.325,2017-10-01,Other,1.0,Halloween,Regular,Q4,October,Northern,,,67.58102399999999,False
BIH,2017,11,,,,95.319,95.319,2017-11-01,Other,3.0,"All Saints' Day, Dayton Peace Agreement Day, Statehood Day",Regular,Q4,November,Northern,,,48.68131968,False
BIH,2017,12,,,,90.539,90.539,2017-12-01,Other,1.0,New Year's Eve,Winter_Holidays,Q4,December,Northern,,,46.240078079999996,True
BLR,2010,1,,,,68.085,68.085,2010-01-01,Other,2.0,"New Year's Day, Orthodox Christmas Day",Winter_Holidays,Q1,January,Northern,,,34.772371199999995,True
BLR,2010,2,,,,57.325,57.325,2010-02-01,Other,2.0,"Valentine's Day, Defender of the Fatherland Day",Regular,Q1,February,Northern,,,29.277024000000004,False
BLR,2010,3,,,,67.666,67.666,2010-03-01,Other,2.0,"Women's Day, Constitution Day",Spring_Holidays,Q1,March,Northern,,,34.558379519999995,False
BLR,2010,4,,,,71.908,71.908,2010-04-01,Other,5.0,"Catholic Easter Sunday, Orthodox Easter Sunday, Day of Remembrance of the Chernobyl Tragedy",Spring_Holidays,Q2,April,Northern,,,36.724853759999995,True
BLR,2010,5,,,,94.855,94.855,2010-05-01,Other,3.0,"Day of the National Emblem and Flag of Belarus, Labour Day, Victory Day",Regular,Q2,May,Northern,,,48.444345600000005,True
BLR,2010,6,,,,145.658,145.658,2010-06-01,Other,1.0,Remembrance Day of Victims of the Great Patriotic War,Regular,Q2,June,Northern,,,74.39045375999999,False
BLR,2010,7,,,,172.716,172.716,2010-07-01,Other,3.0,"Kupalle (Day 1), Kupalle (Day 2), Independence Day of the Republic of Belarus",Summer_Holidays,Q3,July,Northern,,,88.20951552,False
BLR,2010,8,,,,178.993,178.993,2010-08-01,Other,0.0,None,Regular,Q3,August,Northern,,,91.41530495999999,False
BLR,2010,9,,,,141.12,141.12,2010-09-01,Other,0.0,None,Regular,Q3,September,Northern,,,72.0728064,False
BLR,2010,10,,,,111.605,111.605,2010-10-01,Other,0.0,None,Regular,Q4,October,Northern,,,56.99890560000001,False
BLR,2010,11,,,,87.342,87.342,2010-11-01,Other,2.0,"Remembrance Day, October Revolution Day",Regular,Q4,November,Northern,,,44.60730624,False
BLR,2010,12,,,,88.151,88.151,2010-12-01,Other,2.0,"New Year's Eve, Catholic Christmas Day",Winter_Holidays,Q4,December,Northern,,,45.02047871999999,True
BLR,2011,1,,,,86.243,86.243,2011-01-01,Other,2.0,"New Year's Day, Orthodox Christmas Day",Winter_Holidays,Q1,January,Northern,,,44.04602496,True
BLR,2011,2,,,,68.469,68.469,2011-02-01,Other,2.0,"Valentine's Day, Defender of the Fatherland Day",Regular,Q1,February,Northern,,,34.968487679999996,False
BLR,2011,3,,,,93.922,93.922,2011-03-01,Other,2.0,"Women's Day, Constitution Day",Spring_Holidays,Q1,March,Northern,,,47.96784384000001,False
BLR,2011,4,,,,123.882,123.882,2011-04-01,Other,4.0,"Catholic Easter Sunday, Orthodox Easter Sunday, Day of Remembrance of the Chernobyl Tragedy",Spring_Holidays,Q2,April,Northern,,,63.26901504000001,True
BLR,2011,5,,,,121.381,121.381,2011-05-01,Other,4.0,"Day of the National Emblem and Flag of Belarus, Labour Day, Radonitsa",Regular,Q2,May,Northern,,,61.991704320000004,True
BLR,2011,6,,,,199.886,199.886,2011-06-01,Other,1.0,Remembrance Day of Victims of the Great Patriotic War,Regular,Q2,June,Northern,,,102.08577792,False
BLR,2011,7,,,,183.227,183.227,2011-07-01,Other,3.0,"Kupalle (Day 1), Kupalle (Day 2), Independence Day of the Republic of Belarus",Summer_Holidays,Q3,July,Northern,,,93.57769343999999,False
BLR,2011,8,,,,184.547,184.547,2011-08-01,Other,0.0,None,Regular,Q3,August,Northern,,,94.25184384,False
BLR,2017,8,,,,488.414,488.414,2017-08-01,Other,0.0,None,Regular,Q3,August,Northern,,,249.44279808,False
BLR,2017,9,,,,403.142,403.142,2017-09-01,Other,0.0,None,Regular,Q3,September,Northern,,,205.89268224,False
BLR,2017,10,,,,330.173,330.173,2017-10-01,Other,0.0,None,Regular,Q4,October,Northern,,,168.62595456,False
BLR,2017,11,,,,297.362,297.362,2017-11-01,Other,2.0,"Remembrance Day, October Revolution Day",Regular,Q4,November,Northern,,,151.86872064000002,False
BLR,2017,12,,,,300.521,300.521,2017-12-01,Other,2.0,"New Year's Eve, Catholic Christmas Day",Winter_Holidays,Q4,December,Northern,,,153.48208512000002,True
BRA,2010,1,,,,13355.092,13355.092,2010-01-01,Latin America,1.0,New Year's Day,Winter_Holidays,Q1,January,Southern,0.3,0.5,5895.80568978,True
BRA,2010,2,,,,11523.908,11523.908,2010-02-01,Latin America,6.0,"Carnival Friday, Carnival Saturday, Carnival Sunday",Regular,Q1,February,Southern,0.3,0.5,5087.402045219999,False
BRA,2010,3,,,,11977.635,11977.635,2010-03-01,Latin America,0.0,None,Regular,Q1,March,Southern,0.3,0.5,5287.706635275,False
BRA,2010,4,,,,11599.945,11599.945,2010-04-01,Latin America,3.0,"Good Friday, Easter Sunday, Tiradentes Day",Spring_Holidays,Q2,April,Southern,0.3,0.5,5120.969719424999,True
BRA,2010,5,,,,11487.189,11487.189,2010-05-01,Latin America,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Southern,0.3,0.5,5071.191891885,True
BRA,2010,6,,,,11700.983,11700.983,2010-06-01,Latin America,2.0,"Brazilian Valentine's Day, Corpus Christi",Regular,Q2,June,Southern,0.3,0.5,5165.574460095,False
BRA,2010,7,,,,13881.425,13881.425,2010-07-01,Latin America,0.0,None,Regular,Q3,July,Southern,0.3,0.5,6128.163287625,False
BRA,2010,8,,,,13687.766,13687.766,2010-08-01,Latin America,1.0,Father's Day,Summer_Holidays,Q3,August,Southern,0.3,0.5,6042.669617189998,False
BRA,2010,9,,,,13628.153,13628.153,2010-09-01,Latin America,1.0,Independence Day,Regular,Q3,September,Southern,0.3,0.5,6016.352564145,False
BRA,2010,10,,,,13959.627,13959.627,2010-10-01,Latin America,2.0,"Teacher's Day, Our Lady of Aparecida / Children's Day",Regular,Q4,October,Southern,0.3,0.5,6162.686733555,False
BRA,2010,11,,,,13496.998,13496.998,2010-11-01,Latin America,2.0,"All Souls' Day, Republic Proclamation Day",Regular,Q4,November,Southern,0.3,0.5,5958.452222069998,False
BRA,2010,12,,,,14644.633,14644.633,2010-12-01,Latin America,1.0,Christmas Day,Winter_Holidays,Q4,December,Southern,0.3,0.5,6465.092907345,True
BRA,2011,1,,,,15627.213,15627.213,2011-01-01,Latin America,1.0,New Year's Day,Winter_Holidays,Q1,January,Southern,0.3,0.5,6898.867587044998,True
BRA,2011,2,,,,12739.938,12739.938,2011-02-01,Latin America,0.0,None,Regular,Q1,February,Southern,0.3,0.5,5624.236729169999,False
BRA,2011,3,,,,14437.479,14437.479,2011-03-01,Latin America,6.0,"Carnival Friday, Carnival Saturday, Carnival Sunday",Spring_Holidays,Q1,March,Southern,0.3,0.5,6373.641666734999,False
BRA,2011,4,,,,14823.893,14823.893,2011-04-01,Latin America,3.0,"Tiradentes Day, Good Friday, Easter Sunday",Spring_Holidays,Q2,April,Southern,0.3,0.5,6544.229923244998,True
BRA,2011,5,,,,14344.516,14344.516,2011-05-01,Latin America,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Southern,0.3,0.5,6332.60175594,True
BRA,2011,6,,,,13748.947,13748.947,2011-06-01,Latin America,2.0,"Brazilian Valentine's Day, Corpus Christi",Regular,Q2,June,Southern,0.3,0.5,6069.678887354999,False
BRA,2011,7,,,,16699.566,16699.566,2011-07-01,Latin America,0.0,None,Regular,Q3,July,Southern,0.3,0.5,7372.2739041899995,False
BRA,2011,8,,,,15296.659,15296.659,2011-08-01,Latin America,1.0,Father's Day,Summer_Holidays,Q3,August,Southern,0.3,0.5,6752.939565434999,False
BRA,2011,9,,,,15204.733,15204.733,2011-09-01,Latin America,1.0,Independence Day,Regular,Q3,September,Southern,0.3,0.5,6712.357453845,False
BRA,2011,10,,,,15178.683,15178.683,2011-10-01,Latin America,2.0,"Teacher's Day, Our Lady of Aparecida / Children's Day",Regular,Q4,October,Southern,0.3,0.5,6700.8572905949995,False
BRA,2011,11,,,,14838.429,14838.429,2011-11-01,Latin America,3.0,"Black Consciousness Day, All Souls' Day, Republic Proclamation Day",Regular,Q4,November,Southern,0.3,0.5,6550.647058484999,False
BRA,2011,12,,,,15946.299,15946.299,2011-12-01,Latin America,1.0,Christmas Day,Winter_Holidays,Q4,December,Southern,0.3,0.5,7039.732888034999,True
BRA,2012,1,,,,17056.312,17056.312,2012-01-01,Latin America,1.0,New Year's Day,Winter_Holidays,Q1,January,Southern,0.3,0.5,7529.7647770799995,True
BRA,2012,2,,,,14287.24,14287.24,2012-02-01,Latin America,6.0,"Carnival Friday, Carnival Saturday, Carnival Sunday",Regular,Q1,February,Southern,0.3,0.5,6307.3164066,False
BRA,2012,3,,,,15343.516,15343.516,2012-03-01,Latin America,0.0,None,Regular,Q1,March,Southern,0.3,0.5,6773.62529094,False
BRA,2012,4,,,,14887.443,14887.443,2012-04-01,Latin America,3.0,"Good Friday, Easter Sunday, Tiradentes Day",Spring_Holidays,Q2,April,Southern,0.3,0.5,6572.285023994999,True
BRA,2012,5,,,,15257.58,15257.58,2012-05-01,Latin America,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Southern,0.3,0.5,6735.687554699998,True
BRA,2012,6,,,,15817.19,15817.19,2012-06-01,Latin America,2.0,"Brazilian Valentine's Day, Corpus Christi",Regular,Q2,June,Southern,0.3,0.5,6982.73578335,False
BRA,2012,7,,,,18671.567,18671.567,2012-07-01,Latin America,0.0,None,Regular,Q3,July,Southern,0.3,0.5,8242.843325655,False
BRA,2012,8,,,,16271.484,16271.484,2012-08-01,Latin America,1.0,Father's Day,Summer_Holidays,Q3,August,Southern,0.3,0.5,7183.290684059999,False
BRA,2012,9,,,,16100.202,16100.202,2012-09-01,Latin America,1.0,Independence Day,Regular,Q3,September,Southern,0.3,0.5,7107.67567593,False
BRA,2012,10,,,,16195.018,16195.018,2012-10-01,Latin America,2.0,"Teacher's Day, Our Lady of Aparecida / Children's Day",Regular,Q4,October,Southern,0.3,0.5,7149.53362137,False
BRA,2012,11,,,,15296.171,15296.171,2012-11-01,Latin America,3.0,"Black Consciousness Day, All Souls' Day, Republic Proclamation Day",Regular,Q4,November,Southern,0.3,0.5,6752.724130514999,False
BRA,2012,12,,,,15601.303,15601.303,2012-12-01,Latin America,1.0,Christmas Day,Winter_Holidays,Q4,December,Southern,0.3,0.5,6887.429228894998,True
BRA,2013,1,,,,16957.474,16957.474,2013-01-01,Latin America,1.0,New Year's Day,Winter_Holidays,Q1,January,Southern,0.3,0.5,7486.131259409998,True
BRA,2013,2,,,,13757.981,13757.981,2013-02-01,Latin America,6.0,"Carnival Friday, Carnival Saturday, Carnival Sunday",Regular,Q1,February,Southern,0.3,0.5,6073.667082165,False
BRA,2013,3,,,,14985.072,14985.072,2013-03-01,Latin America,2.0,"Good Friday, Easter Sunday",Spring_Holidays,Q1,March,Southern,0.3,0.5,6615.38481048,False
BRA,2013,4,,,,15731.592,15731.592,2013-04-01,Latin America,1.0,Tiradentes Day,Spring_Holidays,Q2,April,Southern,0.3,0.5,6944.94726228,True
BRA,2013,5,,,,16772.114,16772.114,2013-05-01,Latin America,3.0,"Mother's Day, Labor Day / May Day, Corpus Christi",Regular,Q2,May,Southern,0.3,0.5,7404.3013070100005,True
BRA,2013,6,,,,15464.061,15464.061,2013-06-01,Latin America,1.0,Brazilian Valentine's Day,Regular,Q2,June,Southern,0.3,0.5,6826.841689364998,False
BRA,2013,7,,,,17681.131,17681.131,2013-07-01,Latin America,0.0,None,Regular,Q3,July,Southern,0.3,0.5,7805.600496915,False
BRA,2013,8,,,,16261.067,16261.067,2013-08-01,Latin America,1.0,Father's Day,Summer_Holidays,Q3,August,Southern,0.3,0.5,7178.6919431549995,False
BRA,2013,9,,,,16088.697,16088.697,2013-09-01,Latin America,1.0,Independence Day,Regular,Q3,September,Southern,0.3,0.5,7102.596621104999,False
BRA,2013,10,,,,17128.968,17128.968,2013-10-01,Latin America,2.0,"Teacher's Day, Our Lady of Aparecida / Children's Day",Regular,Q4,October,Southern,0.3,0.5,7561.839858120001,False
BRA,2013,11,,,,16859.941,16859.941,2013-11-01,Latin America,3.0,"Black Consciousness Day, All Souls' Day, Republic Proclamation Day",Regular,Q4,November,Southern,0.3,0.5,7443.073853564999,False
BRA,2013,12,,,,17968.647,17968.647,2013-12-01,Latin America,1.0,Christmas Day,Winter_Holidays,Q4,December,Southern,0.3,0.5,7932.528747854999,True
BRA,2014,1,,,,18899.147,18899.147,2014-01-01,Latin America,1.0,New Year's Day,Winter_Holidays,Q1,January,Southern,0.3,0.5,8343.311930355,True
BRA,2014,2,,,,15722.357,15722.357,2014-02-01,Latin America,1.0,Carnival Friday,Regular,Q1,February,Southern,0.3,0.5,6940.870333005,False
BRA,2014,3,,,,16820.809,16820.809,2014-03-01,Latin America,2.0,"Carnival Saturday, Carnival Sunday",Spring_Holidays,Q1,March,Southern,0.3,0.5,7425.798445185,False
BRA,2014,4,,,,16646.777,16646.777,2014-04-01,Latin America,3.0,"Easter Sunday, Good Friday, Tiradentes Day",Spring_Holidays,Q2,April,Southern,0.3,0.5,7348.969408305,True
BRA,2014,5,,,,16790.721,16790.721,2014-05-01,Latin America,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Southern,0.3,0.5,7412.515646264999,True
BRA,2014,6,,,,15877.707,15877.707,2014-06-01,Latin America,2.0,"Brazilian Valentine's Day, World Cup starts",Regular,Q2,June,Southern,0.3,0.5,7009.451920754998,False
BRA,2014,7,,,,18201.177,18201.177,2014-07-01,Latin America,1.0,World Cup ends,Summer_Holidays,Q3,July,Southern,0.3,0.5,8035.182604304999,False
BRA,2014,8,,,,17605.624,17605.624,2014-08-01,Latin America,1.0,Father's Day,Summer_Holidays,Q3,August,Southern,0.3,0.5,7772.266799159999,False
BRA,2014,9,,,,17119.406,17119.406,2014-09-01,Latin America,1.0,Independence Day,Regular,Q3,September,Southern,0.3,0.5,7557.61856979,False
BRA,2014,10,,,,18472.967,18472.967,2014-10-01,Latin America,2.0,"Teacher's Day, Our Lady of Aparecida / Children's Day",Regular,Q4,October,Southern,0.3,0.5,8155.168376654999,False
BRA,2014,11,,,,17916.051,17916.051,2014-11-01,Latin America,3.0,"Black Consciousness Day, All Souls' Day, Republic Proclamation Day",Regular,Q4,November,Southern,0.3,0.5,7909.309454714998,False
BRA,2014,12,,,,19376.09,19376.09,2014-12-01,Latin America,1.0,Christmas Day,Winter_Holidays,Q4,December,Southern,0.3,0.5,8553.86557185,True
BRA,2015,1,,,,20468.482,20468.482,2015-01-01,Latin America,1.0,New Year's Day,Winter_Holidays,Q1,January,Southern,0.3,0.5,9036.118406130001,True
BRA,2015,2,,,,16094.294,16094.294,2015-02-01,Latin America,3.0,"Carnival Friday, Carnival Saturday, Carnival Sunday",Regular,Q1,February,Southern,0.3,0.5,7105.067500709999,False
BRA,2015,3,,,,16991.428,16991.428,2015-03-01,Latin America,0.0,None,Regular,Q1,March,Southern,0.3,0.5,7501.12076202,False
BRA,2015,4,,,,17082.127,17082.127,2015-04-01,Latin America,3.0,"Easter Sunday, Good Friday, Tiradentes Day",Spring_Holidays,Q2,April,Southern,0.3,0.5,7541.161196054999,True
BRA,2015,5,,,,16796.292,16796.292,2015-05-01,Latin America,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Southern,0.3,0.5,7414.975047779999,True
BRA,2015,6,,,,16254.799,16254.799,2015-06-01,Latin America,1.0,Brazilian Valentine's Day,Regular,Q2,June,Southern,0.3,0.5,7175.924840534999,False
BRA,2015,7,,,,19429.557,19429.557,2015-07-01,Latin America,0.0,None,Regular,Q3,July,Southern,0.3,0.5,8577.469381005,False
BRA,2015,8,,,,17155.21,17155.21,2015-08-01,Latin America,1.0,Father's Day,Summer_Holidays,Q3,August,Southern,0.3,0.5,7573.424782649998,False
BRA,2015,9,,,,16825.118,16825.118,2015-09-01,Latin America,1.0,Independence Day,Regular,Q3,September,Southern,0.3,0.5,7427.70071787,False
BRA,2015,10,,,,17095.703,17095.703,2015-10-01,Latin America,2.0,"Teacher's Day, Our Lady of Aparecida / Children's Day",Regular,Q4,October,Southern,0.3,0.5,7547.154524895,False
BRA,2015,11,,,,15719.149,15719.149,2015-11-01,Latin America,3.0,"Black Consciousness Day, All Souls' Day, Republic Proclamation Day",Regular,Q4,November,Southern,0.3,0.5,6939.454113284999,False
BRA,2015,12,,,,13238.692,13238.692,2015-12-01,Latin America,1.0,Christmas Day,Winter_Holidays,Q4,December,Southern,0.3,0.5,5844.419163779999,True
BRA,2016,1,,,,19557.594,19557.594,2016-01-01,Latin America,1.0,New Year's Day,Winter_Holidays,Q1,January,Southern,0.3,0.5,8633.993235209999,True
BRA,2016,2,,,,15694.203,15694.203,2016-02-01,Latin America,3.0,"Carnival Friday, Carnival Saturday, Carnival Sunday",Regular,Q1,February,Southern,0.3,0.5,6928.441327394999,False
BRA,2016,3,,,,15739.555,15739.555,2016-03-01,Latin America,2.0,"Easter Sunday, Good Friday",Spring_Holidays,Q1,March,Southern,0.3,0.5,6948.462648074999,False
BRA,2016,4,,,,14961.84,14961.84,2016-04-01,Latin America,1.0,Tiradentes Day,Spring_Holidays,Q2,April,Southern,0.3,0.5,6605.128695599999,True
BRA,2016,5,,,,15330.299,15330.299,2016-05-01,Latin America,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Southern,0.3,0.5,6767.790448035002,True
BRA,2016,6,,,,14980.709,14980.709,2016-06-01,Latin America,1.0,Brazilian Valentine's Day,Regular,Q2,June,Southern,0.3,0.5,6613.458698685,False
BRA,2016,7,,,,17706.216,17706.216,2016-07-01,Latin America,0.0,None,Regular,Q3,July,Southern,0.3,0.5,7816.67464644,False
BRA,2016,8,,,,16287.856,16287.856,2016-08-01,Latin America,3.0,"Rio 2016 Summer Olympics start, Father's Day, Rio 2016 Summer Olympics end",Summer_Holidays,Q3,August,Southern,0.3,0.5,7190.518349039999,False
BRA,2016,9,,,,15480.707,15480.707,2016-09-01,Latin America,3.0,"Rio 2016 Summer Paralympics start, Rio 2016 Summer Paralympics end, Independence Day",Regular,Q3,September,Southern,0.3,0.5,6834.190315754999,False
BRA,2016,10,,,,16056.388,16056.388,2016-10-01,Latin America,2.0,"Teacher's Day, Our Lady of Aparecida / Children's Day",Regular,Q4,October,Southern,0.3,0.5,7088.33332842,False
BRA,2016,11,,,,15828.502,15828.502,2016-11-01,Latin America,3.0,"Black Consciousness Day, All Souls' Day, Republic Proclamation Day",Regular,Q4,November,Southern,0.3,0.5,6987.729635429999,False
BRA,2016,12,,,,17524.436,17524.436,2016-12-01,Latin America,1.0,Christmas Day,Winter_Holidays,Q4,December,Southern,0.3,0.5,7736.425138740001,True
BRA,2017,1,,,,18810.41,18810.41,2017-01-01,Latin America,1.0,New Year's Day,Winter_Holidays,Q1,January,Southern,0.3,0.5,8304.137650649998,True
BRA,2017,2,,,,6890.891,6890.891,2017-02-01,Latin America,3.0,"Carnival Friday, Carnival Saturday, Carnival Sunday",Regular,Q1,February,Southern,0.3,0.5,3042.0871953149995,False
BRA,2017,3,,,,7543.072,7543.072,2017-03-01,Latin America,0.0,None,Regular,Q1,March,Southern,0.3,0.5,3330.002280479999,False
BRA,2017,4,,,,7045.459,7045.459,2017-04-01,Latin America,3.0,"Easter Sunday, Good Friday, Tiradentes Day",Spring_Holidays,Q2,April,Southern,0.3,0.5,3110.3235574349997,True
BRA,2017,5,,,,7231.168,7231.168,2017-05-01,Latin America,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Southern,0.3,0.5,3192.3075811199997,True
BRA,2017,6,,,,7099.651,7099.651,2017-06-01,Latin America,1.0,Brazilian Valentine's Day,Regular,Q2,June,Southern,0.3,0.5,3134.247428714999,False
BRA,2017,7,,,,8465.096,8465.096,2017-07-01,Latin America,0.0,None,Regular,Q3,July,Southern,0.3,0.5,3737.0436056399994,False
BRA,2017,8,,,,7835.141,7835.141,2017-08-01,Latin America,1.0,Father's Day,Summer_Holidays,Q3,August,Southern,0.3,0.5,3458.9405215649995,False
BRA,2017,9,,,,7658.108,7658.108,2017-09-01,Latin America,1.0,Independence Day,Regular,Q3,September,Southern,0.3,0.5,3380.78664822,False
BRA,2017,10,,,,8020.658,8020.658,2017-10-01,Latin America,2.0,"Teacher's Day, Our Lady of Aparecida / Children's Day",Regular,Q4,October,Southern,0.3,0.5,3540.8397839699996,False
BRA,2017,11,,,,7725.543,7725.543,2017-11-01,Latin America,3.0,"Black Consciousness Day, All Souls' Day, Republic Proclamation Day",Regular,Q4,November,Southern,0.3,0.5,3410.556840494999,False
BRA,2017,12,,,,3493.955,3493.955,2017-12-01,Latin America,1.0,Christmas Day,Winter_Holidays,Q4,December,Southern,0.3,0.5,1542.458844075,True
BRB,2015,1,,,,214.091,214.091,2015-01-01,Other,2.0,"New Year's Day, Errol Barrow Day",Winter_Holidays,Q1,January,Northern,,,109.34055552000001,True
BRB,2015,2,,,,193.634,193.634,2015-02-01,Other,1.0,Valentine's Day,Regular,Q1,February,Northern,,,98.89275647999999,False
BRB,2015,3,,,,195.859,195.859,2015-03-01,Other,0.0,None,Regular,Q1,March,Northern,,,100.02910848,False
BRB,2015,4,,,,157.756,157.756,2015-04-01,Other,4.0,"Easter Sunday, Good Friday, Easter Monday",Spring_Holidays,Q2,April,Northern,,,80.56914432,True
BRB,2015,5,,,,131.675,131.675,2015-05-01,Other,4.0,"Mothers' Day, Whit Sunday, Labor Day / May Day",Regular,Q2,May,Northern,,,67.24905600000001,True
BRB,2015,6,,,,125.243,125.243,2015-06-01,Other,1.0,Fathers' Day,Regular,Q2,June,Northern,,,63.96410495999999,False
BRB,2015,7,,,,162.546,162.546,2015-07-01,Other,0.0,None,Regular,Q3,July,Northern,,,83.01549312,False
BRB,2015,8,,,,165.928,165.928,2015-08-01,Other,2.0,"Emancipation Day, Kadooment Day",Summer_Holidays,Q3,August,Northern,,,84.74274815999999,False
BRB,2015,9,,,,112.256,112.256,2015-09-01,Other,0.0,None,Regular,Q3,September,Northern,,,57.33138432,False
BRB,2015,10,,,,119.544,119.544,2015-10-01,Other,1.0,Halloween,Regular,Q4,October,Northern,,,61.05351168,False
BRB,2015,11,,,,178.71,178.71,2015-11-01,Other,1.0,Independence Day,Regular,Q4,November,Northern,,,91.2707712,False
BRB,2015,12,,,,209.547,209.547,2015-12-01,Other,4.0,"Christmas Eve, Old Year's Night, Christmas Day",Winter_Holidays,Q4,December,Northern,,,107.01984384000001,True
BRB,2016,1,,,,232.3,232.3,2016-01-01,Other,2.0,"New Year's Day, Errol Barrow Day",Winter_Holidays,Q1,January,Northern,,,118.64025600000001,True
BRB,2016,2,,,,207.966,207.966,2016-02-01,Other,1.0,Valentine's Day,Regular,Q1,February,Northern,,,106.21239552000002,False
BRB,2016,3,,,,204.699,204.699,2016-03-01,Other,3.0,"Easter Sunday, Good Friday, Easter Monday",Spring_Holidays,Q1,March,Northern,,,104.54387328000001,False
BRB,2016,4,,,,149.369,149.369,2016-04-01,Other,1.0,National Heroes Day,Spring_Holidays,Q2,April,Northern,,,76.28573567999999,True
BRB,2016,5,,,,140.525,140.525,2016-05-01,Other,5.0,"Mothers' Day, Whit Sunday, Labor Day / May Day",Regular,Q2,May,Northern,,,71.768928,True
BRB,2016,6,,,,136.327,136.327,2016-06-01,Other,1.0,Fathers' Day,Regular,Q2,June,Northern,,,69.62492544,False
BRB,2016,7,,,,168.526,168.526,2016-07-01,Other,0.0,None,Regular,Q3,July,Northern,,,86.06959872,False
BRB,2016,8,,,,165.326,165.326,2016-08-01,Other,3.0,"Emancipation Day, Kadooment Day, Emancipation Day observed",Summer_Holidays,Q3,August,Northern,,,84.43529472,False
BRB,2016,9,,,,123.556,123.556,2016-09-01,Other,0.0,None,Regular,Q3,September,Northern,,,63.10252032,False
BRB,2016,10,,,,134.707,134.707,2016-10-01,Other,1.0,Halloween,Regular,Q4,October,Northern,,,68.79755904,False
BRB,2016,11,,,,192.628,192.628,2016-11-01,Other,1.0,Independence Day,Regular,Q4,November,Northern,,,98.37897216,False
BRB,2016,12,,,,230.64,230.64,2016-12-01,Other,5.0,"Christmas Eve, Old Year's Night, Christmas Day",Winter_Holidays,Q4,December,Northern,,,117.7924608,True
BRB,2017,1,,,,233.367,233.367,2017-01-01,Other,3.0,"New Year's Day, New Year's Day observed, Errol Barrow Day",Winter_Holidays,Q1,January,Northern,,,119.18519423999999,True
BRB,2017,2,,,,212.436,212.436,2017-02-01,Other,1.0,Valentine's Day,Regular,Q1,February,Northern,,,108.49531392000002,False
BRB,2017,3,,,,220.36,220.36,2017-03-01,Other,0.0,None,Regular,Q1,March,Northern,,,112.54225919999999,False
BRB,2017,4,,,,189.305,189.305,2017-04-01,Other,4.0,"Easter Sunday, Good Friday, Easter Monday",Spring_Holidays,Q2,April,Northern,,,96.6818496,True
BRB,2017,5,,,,148.405,148.405,2017-05-01,Other,2.0,"Mothers' Day, Labor Day / May Day",Regular,Q2,May,Northern,,,75.7934016,True
BRB,2017,6,,,,140.559,140.559,2017-06-01,Other,3.0,"Whit Sunday, Fathers' Day, Whit Monday",Regular,Q2,June,Northern,,,71.78629248,False
BRB,2017,7,,,,167.1,167.1,2017-07-01,Other,0.0,None,Regular,Q3,July,Northern,,,85.34131199999999,False
BRB,2017,8,,,,171.32,171.32,2017-08-01,Other,2.0,"Emancipation Day, Kadooment Day",Summer_Holidays,Q3,August,Northern,,,87.49655039999999,False
